visitor_ab,visitor_sac_hits,visitor_sac_flies,visitor_hbp,visitor_walks,visitor_int_walks,visitor_,home_ab,home_sac_hits,home_sac_flies,home_hbp,home_walks,home_int_walks,visitor_pa,home_pa
32,0,0,0,2,1,0,31,0,0,0,1,0,35,32
39,0,1,0,2,0,0,32,0,1,1,2,0,42,36
38,0,1,3,4,0,0,32,0,2,0,4,0,46,38
37,0,0,0,6,0,0,36,0,1,0,3,0,43,40
32,0,0,1,3,0,0,26,0,0,2,2,0,36,30
35,0,0,0,1,0,0,37,0,1,1,3,0,36,42
32,0,0,1,3,0,0,34,0,2,1,2,0,36,39
40,1,1,0,3,0,0,40,1,0,0,2,0,45,43
35,0,0,0,1,0,0,34,1,0,0,2,0,36,37
35,0,0,0,5,1,0,35,0,1,0,1,0,41,37
34,0,0,0,1,0,0,34,0,0,0,1,0,35,35
35,0,1,3,3,0,0,37,0,0,0,3,0,42,40
31,0,1,1,7,0,0,31,0,0,1,3,0,40,35
40,0,0,1,2,0,0,31,0,0,0,3,0,43,34
35,0,2,1,9,0,0,37,0,0,1,1,0,47,39
37,0,0,0,5,0,0,32,0,2,0,2,0,42,36
43,0,1,0,4,0,0,30,0,0,1,7,0,48,38
33,1,1,0,2,0,0,31,0,0,0,4,0,37,35
35,0,1,0,1,0,0,29,0,0,0,2,0,37,31
33,0,0,0,2,0,0,33,0,0,1,1,0,35,35
35,0,0,0,3,0,0,32,0,0,0,2,0,38,34
36,0,2,3,3,0,0,33,0,0,0,5,0,44,38
38,0,0,1,2,0,0,36,0,0,0,3,0,41,39
30,0,0,0,2,0,0,27,0,0,1,1,0,32,29
37,0,0,0,0,0,0,41,0,1,1,5,0,37,48
38,0,1,0,5,0,0,34,0,0,1,3,0,44,38
34,0,0,0,7,0,0,36,0,1,0,6,0,41,43
33,1,2,0,3,0,0,32,0,0,1,5,0,39,38
37,0,0,1,4,0,0,30,0,0,1,3,0,42,34
32,0,0,0,2,0,0,30,0,0,1,0,0,34,31
36,0,1,0,4,0,0,27,0,3,1,3,0,41,34
37,0,0,2,7,1,0,40,0,1,0,6,0,47,47
31,0,0,0,2,0,0,36,0,1,1,3,0,33,41
27,0,0,0,4,0,0,38,0,0,0,2,0,31,40
39,0,1,1,2,0,0,35,0,0,0,5,0,43,40
35,0,0,0,1,0,0,33,0,0,0,2,0,36,35
40,0,0,1,0,0,0,38,0,1,2,3,0,41,44
34,0,0,0,1,0,0,27,0,0,2,5,0,35,34
39,0,0,0,4,0,0,37,0,3,3,1,0,43,44
33,0,0,3,7,1,0,34,0,0,1,6,0,44,41
32,0,0,0,3,0,0,34,0,0,0,5,0,35,39
35,1,0,1,3,0,0,34,1,0,0,1,0,40,36
29,1,0,0,5,0,0,32,1,0,1,2,0,35,36
32,0,0,0,3,0,0,30,0,0,0,1,0,35,31
32,0,0,1,3,0,0,29,0,0,2,4,1,36,36
32,0,1,0,3,0,0,37,2,1,2,5,0,36,47
35,0,2,1,5,0,0,36,0,0,1,4,0,43,41
35,0,1,0,1,0,0,33,0,0,2,5,0,37,40
37,0,0,0,3,0,0,32,0,1,1,2,0,40,36
39,0,0,0,4,0,0,32,0,0,0,2,0,43,34
30,0,1,3,4,0,0,34,0,0,1,1,0,38,36
36,0,1,2,2,0,0,28,0,0,0,2,0,41,30
37,0,0,1,3,0,0,32,0,1,1,8,0,41,42
38,0,0,0,6,0,0,34,0,1,0,5,0,44,40
37,0,1,1,2,0,0,34,0,0,0,2,0,41,36
34,0,0,2,2,0,0,34,0,0,0,1,0,38,35
32,0,0,0,2,0,0,35,0,0,0,3,0,34,38
36,0,0,0,3,0,0,34,0,2,0,4,0,39,40
38,0,0,0,0,0,0,32,1,0,0,2,0,38,35
40,0,0,1,3,0,0,39,1,1,0,1,0,44,42
32,0,1,1,6,0,0,35,0,0,0,6,0,40,41
38,0,1,0,7,0,0,38,0,1,0,3,0,46,42
33,0,1,1,3,0,0,43,0,0,1,6,0,38,50
43,0,1,0,3,0,0,39,0,1,2,2,0,47,44
31,0,1,1,5,0,0,33,0,0,1,5,0,38,39
39,0,0,2,1,0,1,32,0,0,0,0,0,43,32
38,1,1,1,7,0,0,33,0,1,1,4,0,48,39
36,0,0,0,6,1,0,36,0,0,0,1,0,43,37
33,0,0,0,5,0,0,32,0,0,1,1,0,38,34
37,0,0,0,5,0,1,39,0,0,0,3,2,43,44
31,1,0,1,1,0,0,36,0,0,0,2,0,34,38
27,0,0,0,4,0,0,37,0,0,0,4,0,31,41
29,0,1,0,1,0,0,34,0,0,2,2,0,31,38
34,0,0,0,4,0,0,30,0,1,1,6,1,38,39
34,0,0,1,0,0,0,34,0,0,0,1,0,35,35
32,0,0,0,6,1,0,30,0,0,0,1,0,39,31
36,0,0,0,5,0,0,27,0,1,3,6,0,41,37
37,0,0,0,7,0,0,36,0,0,0,6,0,44,42
34,0,0,1,3,0,0,34,0,0,0,3,0,38,37
32,1,0,0,3,0,0,29,0,0,1,11,2,36,43
33,0,0,0,0,0,0,31,0,1,1,4,0,33,37
42,0,0,2,8,0,0,34,0,0,1,4,0,52,39
35,0,0,0,0,0,0,31,0,0,0,3,0,35,34
44,0,0,0,2,0,0,33,0,0,4,3,0,46,40
40,0,1,0,1,0,0,28,0,1,0,4,0,42,33
34,0,0,0,1,0,0,31,0,0,0,3,0,35,34
30,0,0,0,0,0,0,27,0,0,1,6,0,30,34
37,0,0,0,4,0,1,32,0,0,0,2,0,42,34
43,0,0,0,3,0,0,31,0,0,0,5,0,46,36
42,0,0,2,3,0,0,29,0,0,0,1,0,47,30
30,0,0,0,1,0,0,31,0,0,0,2,0,31,33
32,0,0,1,4,1,0,35,0,0,0,2,0,38,37
35,0,0,1,3,0,0,28,0,1,0,7,0,39,36
33,1,0,1,3,0,0,38,0,0,1,2,0,38,41
36,0,1,0,4,1,0,36,0,1,1,6,0,42,44
41,0,0,1,2,0,0,36,0,0,0,3,1,44,40
39,0,0,0,0,0,0,34,0,0,0,0,0,39,34
34,0,0,0,5,0,0,35,0,0,0,2,0,39,37
29,0,0,0,0,0,0,35,0,1,0,5,0,29,41
31,0,0,1,4,0,0,33,0,0,0,1,0,36,34
45,0,1,2,8,0,0,32,0,0,0,2,0,56,34
39,0,0,1,0,0,0,35,0,0,0,3,0,40,38
33,0,0,1,2,0,0,34,0,0,0,6,0,36,40
34,0,0,0,2,0,0,35,0,0,0,5,1,36,41
36,0,0,0,0,0,1,35,0,0,0,0,0,37,35
29,0,0,0,7,0,0,36,0,0,0,7,1,36,44
40,1,0,2,6,0,0,38,0,0,0,4,0,49,42
34,0,0,0,2,0,0,29,1,0,1,0,0,36,31
36,0,1,0,3,0,0,32,0,0,0,2,0,40,34
32,0,0,0,2,0,0,34,0,0,0,2,1,34,37
43,0,0,0,1,0,0,34,0,0,1,4,0,44,39
28,0,0,0,1,0,0,30,0,0,0,1,0,29,31
41,0,0,2,5,0,0,33,0,0,0,1,0,48,34
38,0,0,1,8,0,0,33,0,0,0,0,0,47,33
30,1,2,0,4,0,0,33,0,0,0,2,0,37,35
32,0,0,0,4,0,0,27,0,0,0,2,0,36,29
31,0,0,0,1,0,0,30,0,0,0,3,0,32,33
34,0,0,0,2,0,0,31,2,0,0,6,1,36,40
35,0,1,0,2,0,0,34,0,0,3,5,1,38,43
34,0,0,1,0,0,0,31,0,1,0,5,0,35,37
38,0,1,0,2,0,0,35,0,0,0,4,0,41,39
29,0,0,0,3,0,1,30,0,0,0,2,0,33,32
35,0,0,0,2,0,0,34,0,0,0,1,0,37,35
34,0,0,0,2,0,0,35,0,0,0,1,0,36,36
35,0,0,1,1,0,0,38,0,1,2,1,0,37,42
34,0,0,0,3,0,0,34,0,0,0,0,0,37,34
37,0,1,0,2,0,0,39,0,1,0,4,0,40,44
26,0,0,1,3,0,0,28,0,0,0,3,0,30,31
32,0,0,1,6,0,0,28,0,0,0,2,0,39,30
32,0,0,0,4,0,0,34,0,0,0,3,0,36,37
32,0,0,1,1,0,0,29,0,0,0,5,0,34,34
34,0,0,0,5,0,0,31,0,0,1,2,0,39,34
30,1,1,0,3,0,0,29,2,0,0,3,0,35,34
31,0,0,1,2,0,0,36,0,0,0,0,0,34,36
30,0,0,0,3,0,0,30,0,0,0,3,1,33,34
28,0,0,5,2,0,0,32,0,0,0,4,0,35,36
31,0,0,0,0,0,0,28,1,0,0,3,0,31,32
34,0,0,0,3,0,0,35,0,0,1,2,0,37,38
36,0,0,1,5,0,0,29,0,1,2,4,0,42,36
31,1,0,2,4,0,0,34,1,1,0,2,0,38,38
33,0,0,2,1,0,0,33,0,0,0,2,0,36,35
33,0,0,0,4,0,0,40,0,0,0,0,0,37,40
33,0,0,2,1,0,0,29,0,0,1,1,0,36,31
44,0,0,1,4,0,0,31,0,0,1,1,0,49,33
32,1,1,0,5,0,0,38,0,0,0,2,0,39,40
35,0,0,0,0,0,0,33,0,0,0,5,0,35,38
28,0,0,0,1,0,0,30,0,1,2,9,0,29,42
39,0,1,0,1,0,0,35,0,0,0,2,0,41,37
30,0,0,0,3,0,0,29,0,0,1,2,0,33,32
34,0,0,0,1,0,0,31,0,0,0,3,0,35,34
32,0,0,0,9,0,0,28,0,0,1,1,0,41,30
37,0,0,0,4,0,0,34,0,0,0,5,0,41,39
37,0,0,1,3,0,0,31,0,2,0,3,0,41,36
38,0,0,0,2,0,0,35,1,0,2,1,0,40,39
36,1,0,1,6,1,0,37,1,0,0,2,0,45,40
32,0,0,1,2,0,0,34,0,0,0,2,0,35,36
35,0,1,0,6,0,0,32,0,1,1,6,0,42,40
34,0,0,0,3,0,0,33,0,0,1,4,0,37,38
35,0,0,0,4,2,0,39,0,0,1,5,0,41,45
33,0,0,0,2,0,0,38,0,1,2,1,0,35,42
36,1,0,0,0,0,0,36,0,0,0,5,0,37,41
32,0,0,0,3,0,0,35,0,0,1,4,0,35,40
32,0,0,0,3,0,0,28,0,0,0,3,0,35,31
34,0,1,0,3,0,0,32,0,0,1,2,0,38,35
38,0,0,2,3,1,0,27,0,0,0,3,0,44,30
34,0,0,1,5,0,0,35,0,0,0,5,0,40,40
30,0,0,1,6,0,0,35,0,0,1,5,0,37,41
30,0,0,2,4,0,0,33,1,0,0,3,0,36,37
36,1,1,1,3,0,0,38,0,1,1,1,0,42,41
44,0,1,0,4,1,0,44,0,0,0,4,1,50,49
37,0,1,0,3,0,0,35,0,0,0,2,0,41,37
34,0,1,0,4,0,0,34,0,0,0,2,0,39,36
36,0,1,0,3,1,0,32,0,1,0,0,0,41,33
35,1,0,1,7,0,0,35,0,1,0,4,0,44,40
35,0,0,0,1,0,0,28,0,0,0,6,0,36,34
34,0,0,0,1,0,0,26,0,1,0,5,0,35,32
35,0,0,0,1,0,0,28,0,1,0,5,0,36,34
38,1,0,0,2,0,0,32,0,0,1,3,0,41,36
40,0,0,0,3,0,0,29,0,1,1,8,0,43,39
34,0,1,0,5,0,0,33,0,0,0,3,0,40,36
38,0,1,2,8,2,0,41,0,0,0,3,0,51,44
33,0,0,0,4,0,0,33,0,0,1,1,0,37,35
42,0,1,0,3,0,0,41,1,1,1,2,0,46,46
37,0,1,1,5,1,0,36,0,1,1,6,0,45,44
31,0,0,0,5,0,0,37,0,0,1,5,0,36,43
43,0,0,1,5,0,0,36,0,0,1,5,1,49,43
35,0,0,1,1,0,0,29,0,1,2,3,0,37,35
32,0,0,1,0,0,0,34,0,0,0,0,0,33,34
32,0,0,1,3,0,0,31,0,1,1,4,0,36,37
32,0,0,0,1,0,0,29,0,0,0,2,0,33,31
35,0,0,0,4,0,0,31,0,0,0,3,0,39,34
28,0,0,2,8,0,0,33,0,1,0,3,0,38,37
36,0,1,2,1,0,0,36,0,0,0,2,0,40,38
36,0,0,1,4,0,0,32,0,0,0,1,0,41,33
39,0,0,2,4,0,0,31,0,0,0,3,0,45,34
38,0,0,1,1,0,0,33,0,1,0,4,0,40,38
35,0,1,0,6,0,0,36,0,0,1,8,1,42,46
35,0,0,0,3,0,0,32,0,0,0,4,0,38,36
31,0,0,1,4,0,0,32,0,0,0,2,1,36,35
34,0,2,0,4,0,0,27,0,0,1,3,0,40,31
38,0,1,1,3,0,0,30,0,0,1,4,0,43,35
31,0,1,1,1,0,0,31,0,0,0,1,0,34,32
45,1,0,1,3,0,0,37,0,0,0,4,0,50,41
35,0,0,0,3,0,0,41,0,1,1,4,1,38,48
37,0,1,0,8,0,0,39,0,0,1,3,0,46,43
34,0,0,1,2,0,0,31,0,0,1,1,0,37,33
40,0,0,1,6,0,0,33,0,1,1,8,0,47,43
33,0,0,0,0,0,0,35,0,0,0,2,0,33,37
40,0,0,0,2,0,0,31,0,0,0,1,0,42,32
39,0,1,0,2,0,0,34,0,0,0,6,1,42,41
29,0,0,0,3,0,0,29,0,0,1,3,0,32,33
43,0,0,1,8,0,0,35,0,0,0,3,0,52,38
37,0,1,0,7,0,0,34,0,1,1,2,0,45,38
32,0,0,0,1,0,0,31,0,0,0,3,1,33,35
40,0,1,1,5,0,0,34,0,0,1,1,0,47,36
32,0,0,1,4,0,0,32,0,0,0,4,0,37,36
35,0,2,0,7,0,0,31,0,0,1,3,0,44,35
36,0,0,0,5,0,0,30,0,0,0,2,0,41,32
36,1,0,2,0,0,0,32,0,1,0,6,0,39,39
31,0,0,2,2,0,0,28,0,0,0,0,0,35,28
35,0,0,0,1,0,0,28,0,0,1,4,0,36,33
30,0,0,0,1,0,0,27,0,1,1,5,0,31,34
37,0,0,0,3,0,0,34,0,0,0,0,0,40,34
36,1,0,0,1,0,0,33,0,0,0,4,0,38,37
37,0,0,0,1,0,0,34,0,0,0,3,0,38,37
35,0,0,1,3,0,0,30,0,0,0,11,1,39,42
33,0,0,0,4,0,0,32,0,1,0,4,1,37,38
35,0,0,0,1,0,0,31,0,0,2,2,0,36,35
33,0,0,0,4,0,0,32,0,0,1,3,0,37,36
36,0,0,0,6,0,0,31,0,0,1,0,0,42,32
33,0,0,0,1,0,0,33,0,0,1,2,0,34,36
35,0,0,1,4,1,0,33,0,0,1,3,0,41,37
33,0,0,1,2,0,0,31,0,0,0,1,0,36,32
35,0,0,0,7,0,0,33,0,0,1,4,0,42,38
28,0,0,0,2,0,0,33,0,0,0,4,0,30,37
33,0,2,0,2,0,0,30,0,0,0,5,0,37,35
33,0,0,0,3,0,0,29,0,0,1,2,0,36,32
31,0,1,0,4,0,0,29,0,0,0,1,0,36,30
32,0,0,0,2,0,0,30,1,0,0,2,0,34,33
31,0,0,1,0,0,0,32,0,0,3,2,0,32,37
33,1,2,0,0,0,0,36,0,0,2,3,0,36,41
30,0,0,1,3,0,0,29,0,0,1,8,0,34,38
34,0,0,2,5,0,0,33,0,0,0,1,0,41,34
34,0,0,0,4,0,0,33,0,0,2,7,1,38,43
36,0,0,1,3,0,0,34,0,0,0,2,0,40,36
32,0,1,1,3,0,0,30,0,0,0,5,0,37,35
31,0,0,0,2,0,0,30,0,0,1,2,0,33,33
35,0,0,1,1,0,0,30,0,0,1,5,0,37,36
38,1,0,0,0,0,0,33,0,1,0,3,0,39,37
34,0,0,0,8,0,0,36,1,0,0,3,0,42,40
36,0,0,0,2,0,0,33,0,1,0,3,0,38,37
35,0,0,0,2,0,0,32,0,0,1,4,0,37,37
36,0,0,1,1,0,0,29,0,0,2,2,0,38,33
36,0,0,0,1,0,0,32,0,1,1,5,0,37,39
32,0,0,0,6,0,0,34,1,0,0,5,1,38,41
29,0,0,0,2,0,0,31,0,0,0,1,0,31,32
37,1,0,1,8,1,0,26,0,2,0,8,0,48,36
36,0,1,0,5,0,0,38,0,0,1,5,0,42,44
30,1,0,0,1,0,0,31,0,0,1,1,0,32,33
32,0,0,2,1,0,0,33,0,1,0,2,0,35,36
33,0,0,0,5,0,0,30,0,2,0,2,0,38,34
29,0,1,0,3,0,0,37,0,0,1,2,0,33,40
34,0,0,1,3,1,0,30,0,0,2,3,0,39,35
35,0,0,0,1,0,0,33,0,0,0,3,0,36,36
28,0,0,1,1,0,0,28,0,0,0,1,0,30,29
43,0,1,0,5,0,0,35,0,0,0,2,0,49,37
36,0,0,0,3,0,0,29,0,0,0,4,0,39,33
33,0,0,0,2,0,0,30,0,1,0,2,0,35,33
32,0,0,0,5,0,0,28,0,0,0,8,0,37,36
41,0,0,1,4,0,0,33,0,0,2,0,0,46,35
33,1,0,0,5,0,0,31,0,0,0,4,0,39,35
41,0,1,0,7,0,0,35,0,0,1,1,0,49,37
35,0,0,0,3,0,0,31,0,1,1,2,0,38,35
35,0,0,1,5,0,0,33,0,0,0,2,0,41,35
36,0,0,0,4,1,0,32,1,1,0,3,1,41,38
33,0,0,1,0,0,0,31,0,1,0,3,0,34,35
30,0,0,0,5,0,0,34,0,1,0,2,0,35,37
37,0,0,0,3,0,0,33,0,1,0,1,0,40,35
32,0,0,1,3,0,0,35,0,0,1,2,0,36,38
36,0,1,0,7,1,0,37,1,0,0,3,0,45,41
29,0,0,0,5,0,0,30,0,0,0,1,0,34,31
45,0,0,0,0,0,0,43,0,2,1,7,2,45,55
37,0,0,0,0,0,0,31,1,1,0,4,1,37,38
31,0,0,2,6,0,0,31,1,0,1,3,0,39,36
30,1,0,2,2,0,0,31,1,0,2,5,0,35,39
35,1,0,0,2,0,0,30,0,0,2,6,0,38,38
34,0,0,0,2,0,0,33,0,0,0,5,0,36,38
36,0,1,0,5,0,0,36,1,1,1,5,0,42,44
44,0,0,0,3,0,0,39,0,0,0,7,1,47,47
32,0,0,0,1,0,0,29,0,0,0,8,0,33,37
33,0,0,0,1,0,0,31,0,1,0,4,0,34,36
38,0,0,0,6,0,0,32,0,0,0,4,0,44,36
38,0,0,1,5,0,0,32,0,0,2,3,0,44,37
35,0,0,1,0,0,0,36,0,0,0,1,0,36,37
31,0,0,0,1,0,0,35,0,0,0,0,0,32,35
36,0,1,0,7,0,0,33,0,2,0,7,0,44,42
38,0,0,0,2,0,0,33,1,0,0,3,1,40,38
32,0,0,0,4,0,0,32,0,0,0,2,0,36,34
39,0,1,1,7,1,0,38,0,1,0,5,0,49,44
33,0,0,2,3,0,0,35,0,0,1,4,0,38,40
34,0,0,0,5,0,0,34,0,0,0,0,0,39,34
30,0,0,0,7,0,0,34,0,0,1,2,0,37,37
31,1,0,1,1,0,0,28,0,1,0,4,1,34,34
39,0,0,0,0,0,0,33,0,0,0,2,0,39,35
34,0,0,1,3,0,0,34,0,0,2,6,0,38,42
39,0,1,0,1,0,0,31,0,1,0,2,0,41,34
30,0,0,0,2,0,0,32,0,0,0,0,0,32,32
39,0,1,0,4,0,0,43,0,0,0,1,1,44,45
33,0,0,0,3,0,0,31,0,1,0,1,0,36,33
35,0,1,1,4,0,0,33,0,1,0,5,0,41,39
39,0,0,1,3,0,0,31,0,1,1,8,0,43,41
28,0,0,0,2,0,0,30,0,0,0,2,0,30,32
40,0,0,0,3,0,0,41,0,1,0,3,0,43,45
35,0,1,1,5,0,0,33,0,0,1,3,0,42,37
32,0,0,0,0,0,0,32,0,0,0,1,0,32,33
34,0,0,0,1,0,0,31,0,0,1,3,0,35,35
32,0,0,1,0,0,0,29,0,0,2,5,0,33,36
33,0,0,0,2,0,0,32,0,0,0,3,0,35,35
33,0,0,0,2,0,0,30,0,0,2,5,1,35,38
31,0,0,2,2,0,0,32,0,0,0,2,0,35,34
37,0,0,3,6,0,0,38,0,0,0,2,0,46,40
38,0,0,0,4,0,0,32,0,0,1,8,0,42,41
43,0,0,1,4,0,0,32,0,0,1,4,0,48,37
36,0,0,0,4,0,0,39,0,0,0,0,0,40,39
30,0,1,1,3,0,0,27,0,1,0,5,0,35,33
36,1,1,0,2,1,0,31,0,0,0,1,0,41,32
29,1,1,1,4,0,1,28,0,1,3,3,0,37,35
41,0,0,2,5,0,0,35,0,0,0,3,0,48,38
39,0,0,1,3,0,0,34,0,0,1,2,0,43,37
36,0,1,0,1,0,0,26,0,0,0,3,0,38,29
40,0,0,0,4,0,0,32,0,0,1,5,0,44,38
37,0,0,1,3,1,0,37,0,0,0,3,0,42,40
37,0,0,0,3,0,0,36,0,1,0,5,0,40,42
43,1,0,1,1,0,0,38,0,0,1,4,0,46,43
34,0,0,1,3,1,0,34,0,0,0,6,0,39,40
37,0,0,2,3,0,0,34,0,1,0,0,0,42,35
32,0,0,0,2,0,0,31,0,0,0,5,0,34,36
33,0,0,0,6,1,0,31,0,0,0,2,0,40,33
33,0,0,0,5,0,0,31,0,1,0,7,0,38,39
32,1,0,0,0,0,0,33,0,0,0,1,0,33,34
30,0,1,1,5,0,0,33,0,0,0,2,0,37,35
29,0,0,0,4,0,0,29,0,0,0,1,0,33,30
32,0,0,1,1,0,0,30,0,0,0,6,0,34,36
31,0,1,5,3,0,0,35,0,0,0,1,0,40,36
38,0,0,3,4,0,0,35,1,0,0,2,0,45,38
35,0,0,0,4,0,0,32,0,0,0,1,1,39,34
34,0,2,0,2,0,0,30,0,0,0,3,0,38,33
32,0,1,0,3,0,0,35,1,1,0,1,0,36,38
36,1,3,1,8,0,0,37,0,0,0,0,0,49,37
33,0,1,0,3,0,0,27,0,0,0,2,0,37,29
33,0,0,0,2,0,0,34,0,0,0,2,0,35,36
39,0,1,1,4,0,0,37,0,0,1,1,0,45,39
32,0,0,1,9,0,0,35,0,0,0,3,0,42,38
31,0,0,0,3,0,0,31,0,0,0,3,0,34,34
30,0,0,0,1,0,0,33,1,0,1,4,1,31,40
34,0,0,0,3,0,0,30,0,1,1,5,0,37,37
37,0,1,1,5,0,0,32,0,0,1,1,0,44,34
33,0,0,0,0,0,0,32,0,0,0,6,0,33,38
32,0,0,1,4,0,0,42,0,0,0,6,0,37,48
36,0,0,2,3,0,0,41,0,1,1,2,0,41,45
33,0,0,2,5,2,0,34,0,0,0,4,1,42,39
37,0,0,0,4,0,0,29,0,0,1,1,0,41,31
34,0,0,0,6,0,0,30,0,0,0,3,0,40,33
30,0,0,0,3,0,0,30,0,0,1,2,0,33,33
41,0,0,2,1,0,0,30,0,0,1,0,0,44,31
38,0,0,0,5,0,0,37,0,0,0,1,0,43,38
32,0,0,1,2,0,0,33,0,2,0,6,0,35,41
34,1,0,1,6,0,0,34,0,1,4,3,0,42,42
34,0,0,0,7,0,0,35,0,1,1,3,0,41,40
39,0,0,1,3,1,0,40,0,0,3,3,2,44,48
32,0,0,0,0,0,0,30,0,0,0,2,0,32,32
36,0,1,0,3,0,0,36,0,0,1,3,0,40,40
33,0,0,0,6,0,0,30,0,0,0,3,0,39,33
38,0,0,0,5,0,0,37,0,0,0,0,0,43,37
33,0,0,0,1,0,0,29,0,0,1,2,0,34,32
35,2,1,2,4,2,0,39,0,0,0,4,0,46,43
36,0,0,1,4,1,0,30,0,0,0,4,1,42,35
35,0,0,0,5,0,0,32,0,2,1,4,0,40,39
38,1,0,0,4,0,0,33,0,1,0,5,0,43,39
30,1,1,0,10,1,0,33,0,0,0,3,0,43,36
36,1,0,0,4,1,0,36,0,1,0,5,0,42,42
35,0,0,0,2,0,0,31,0,0,0,5,0,37,36
32,0,2,0,4,0,0,29,0,1,1,9,0,38,40
33,0,0,0,2,0,0,29,0,0,0,3,0,35,32
36,0,0,0,3,0,0,31,0,0,1,1,0,39,33
33,0,1,0,3,0,0,31,0,0,0,7,0,37,38
32,0,0,1,2,0,0,26,0,1,0,5,0,35,32
40,0,0,0,3,0,0,43,0,1,1,4,0,43,49
36,0,0,0,3,0,0,38,1,0,0,4,0,39,43
33,0,0,0,3,0,0,31,0,0,1,9,1,36,42
31,0,0,0,2,0,0,34,1,0,0,4,0,33,39
31,0,0,0,2,0,0,31,0,1,0,0,0,33,32
29,0,0,0,1,0,0,31,0,0,1,2,0,30,34
34,0,0,0,1,0,0,33,0,0,0,1,0,35,34
33,0,0,0,4,0,0,32,0,0,0,2,0,37,34
26,0,0,0,1,0,0,29,0,0,0,4,0,27,33
36,0,1,1,4,0,0,35,1,2,0,5,0,42,43
31,0,0,0,7,0,0,33,0,0,0,0,0,38,33
34,0,1,1,2,0,0,35,0,0,0,3,0,38,38
30,0,0,0,0,0,0,26,0,0,0,1,0,30,27
39,1,0,0,5,1,0,32,0,0,0,1,0,46,33
34,0,0,0,3,0,0,34,0,1,1,6,2,37,44
36,0,0,0,1,0,0,43,0,0,0,3,0,37,46
40,0,0,0,4,0,0,32,0,0,1,4,0,44,37
30,0,0,0,6,0,0,35,0,0,1,3,0,36,39
47,0,0,1,6,0,0,44,0,1,2,5,1,54,53
