visitor_ab,visitor_sac_hits,visitor_sac_flies,visitor_hbp,visitor_walks,visitor_int_walks,visitor_,home_ab,home_sac_hits,home_sac_flies,home_hbp,home_walks,home_int_walks,visitor_pa,home_pa
35,1,0,1,2,0,0,35,0,1,0,5,0,39,41
30,0,0,0,1,0,0,34,0,0,0,1,0,31,35
28,0,0,2,3,0,0,34,0,0,1,1,0,33,36
29,0,0,0,2,0,0,29,0,0,0,4,0,31,33
32,0,0,0,5,0,0,33,0,0,0,5,0,37,38
34,0,0,0,3,0,0,34,0,0,0,2,0,37,36
31,0,0,0,2,0,0,35,0,0,0,1,0,33,36
32,0,0,0,3,0,0,33,0,0,0,3,0,35,36
30,0,0,0,1,0,0,39,0,0,1,6,0,31,46
32,0,0,0,2,0,0,27,0,0,2,3,0,34,32
34,0,0,1,2,0,0,30,0,1,0,5,0,37,36
30,0,0,0,2,0,0,36,1,0,2,4,0,32,43
31,0,0,0,2,0,0,33,0,0,0,1,0,33,34
33,0,0,0,2,0,0,39,0,0,1,6,0,35,46
31,0,0,0,3,0,0,25,1,0,0,1,0,34,27
34,0,0,0,4,0,0,35,0,0,0,0,0,38,35
34,0,0,1,3,0,0,32,0,0,0,2,1,38,35
31,0,0,0,0,0,0,35,0,1,1,2,0,31,39
35,0,0,1,1,0,0,28,0,0,0,6,0,37,34
36,0,0,0,2,0,0,32,0,0,0,4,0,38,36
38,1,2,0,3,0,0,32,0,0,0,2,0,44,34
37,0,0,0,2,0,0,29,0,0,0,1,0,39,30
35,1,0,1,2,0,0,37,0,0,0,4,2,39,43
38,1,0,0,3,0,0,35,0,1,0,6,0,42,42
37,1,0,0,2,0,0,35,0,0,2,2,0,40,39
37,0,1,1,4,1,0,36,0,0,2,4,0,44,42
42,0,0,0,4,0,0,39,0,0,0,1,0,46,40
39,0,0,0,7,0,0,37,0,0,1,2,0,46,40
29,0,0,0,4,0,0,34,0,1,0,7,0,33,42
39,0,0,0,3,0,1,31,0,0,1,3,0,43,35
31,0,0,0,5,0,0,32,0,0,0,2,1,36,35
41,0,0,0,3,0,0,29,0,0,0,1,0,44,30
36,0,0,1,1,0,0,31,0,0,1,4,0,38,36
36,0,0,1,6,0,0,34,0,0,0,3,0,43,37
33,0,0,0,1,0,0,32,0,1,0,3,0,34,36
33,0,2,0,7,0,0,35,0,0,0,3,0,42,38
39,0,1,0,5,0,0,30,0,0,0,1,0,45,31
32,0,0,0,7,0,0,36,0,0,0,3,2,39,41
33,0,0,0,4,0,0,34,0,0,1,2,0,37,37
30,0,1,0,5,0,0,34,0,0,0,3,0,36,37
33,0,1,0,2,0,0,34,0,1,0,4,0,36,39
31,0,0,0,6,0,0,31,0,0,1,2,1,37,35
33,0,0,0,1,0,0,36,0,0,0,3,0,34,39
39,0,0,0,6,1,0,34,0,0,1,0,0,46,35
37,0,0,1,2,0,0,33,0,0,1,5,0,40,39
33,0,0,1,5,0,0,37,0,0,0,0,0,39,37
29,0,0,1,4,0,0,40,0,1,0,1,0,34,42
27,0,0,0,4,0,0,30,0,1,0,3,0,31,34
28,0,1,0,5,0,1,28,1,0,0,2,1,35,32
35,1,1,0,5,0,0,32,1,0,0,7,0,42,40
36,0,0,1,4,0,0,30,0,0,1,8,0,41,39
35,0,1,0,7,0,0,33,0,0,0,3,0,43,36
32,0,0,1,1,0,0,30,0,0,0,4,0,34,34
34,0,1,1,1,0,0,33,0,1,0,0,0,37,34
39,0,0,2,3,0,0,33,0,0,0,2,0,44,35
29,1,1,1,1,0,0,35,0,0,1,6,1,33,43
37,0,0,0,3,1,0,36,0,0,0,0,0,41,36
29,0,0,1,6,0,0,29,0,0,0,3,0,36,32
41,0,1,2,7,0,0,34,0,0,0,3,0,51,37
37,0,1,0,0,0,0,32,0,0,0,1,0,38,33
41,0,0,1,3,0,0,34,0,1,0,4,0,45,39
36,0,0,0,6,0,0,27,0,0,1,4,0,42,32
33,0,0,0,5,0,0,36,0,0,1,12,0,38,49
37,0,0,0,7,0,0,32,0,1,0,4,0,44,37
31,0,0,0,2,0,0,34,0,0,0,1,0,33,35
32,0,0,0,2,0,0,29,0,1,1,4,0,34,35
28,0,0,0,0,0,0,37,0,0,1,4,0,28,42
35,0,0,0,2,0,0,35,0,0,2,4,0,37,41
37,0,0,1,1,0,0,32,0,0,0,6,0,39,38
40,0,1,0,4,1,0,35,0,1,0,1,0,46,37
37,1,0,0,3,1,0,36,0,0,0,0,0,42,36
34,0,0,0,2,0,0,31,0,1,0,3,1,36,36
32,0,1,0,8,0,0,27,1,1,1,2,0,41,32
31,0,0,1,1,0,0,31,0,0,1,2,0,33,34
39,0,0,1,5,0,0,35,0,0,1,0,0,45,36
34,1,1,0,5,0,0,32,0,0,0,5,0,41,37
34,0,1,0,3,0,0,35,0,0,0,3,0,38,38
33,0,0,1,1,0,0,32,0,0,0,1,0,35,33
32,0,1,1,8,0,0,37,0,0,0,0,0,42,37
34,0,0,0,2,0,0,32,0,0,0,0,0,36,32
38,0,0,0,0,0,0,34,0,0,0,2,0,38,36
36,0,0,0,4,0,0,35,0,0,0,4,0,40,39
40,0,0,2,4,1,0,35,1,0,0,4,0,47,40
32,0,0,1,3,0,0,35,0,2,0,2,1,36,40
36,0,1,1,4,0,0,32,0,1,0,2,0,42,35
41,0,1,1,4,1,0,33,0,0,0,2,0,48,35
37,0,1,0,6,0,0,33,0,0,1,1,0,44,35
35,0,0,1,0,0,0,27,0,0,0,1,0,36,28
32,0,0,0,3,0,0,35,0,0,0,1,0,35,36
39,0,0,0,4,0,0,30,0,0,0,2,0,43,32
30,0,0,0,1,0,0,31,0,0,0,3,0,31,34
32,0,0,0,2,0,0,33,0,0,0,1,0,34,34
32,0,0,0,4,1,0,30,0,0,0,5,0,37,35
34,0,0,0,2,0,0,36,0,0,0,1,0,36,37
36,1,0,0,2,0,0,40,0,0,0,2,0,39,42
32,1,0,1,5,0,0,33,0,0,0,4,0,39,37
27,0,0,0,4,0,0,30,0,0,1,2,0,31,33
40,0,1,0,5,2,0,38,0,0,1,2,0,48,41
31,0,1,0,6,0,0,28,0,0,1,3,1,38,33
37,0,0,2,5,1,0,34,0,0,0,5,0,45,39
32,0,0,0,3,0,0,28,0,0,0,1,0,35,29
29,0,0,0,6,0,0,35,0,0,0,4,0,35,39
33,0,0,0,3,0,0,31,0,0,0,0,0,36,31
34,0,0,1,5,0,0,40,0,0,0,2,0,40,42
31,0,0,1,3,0,0,30,0,1,0,1,0,35,32
31,0,0,0,5,0,0,32,0,1,2,3,0,36,38
35,0,0,0,3,0,0,35,0,0,1,1,0,38,37
30,0,0,0,0,0,0,26,0,0,1,5,0,30,32
38,0,0,0,1,0,0,30,0,0,1,9,0,39,40
38,0,0,0,2,0,0,33,0,1,2,3,1,40,40
38,0,0,0,4,0,0,29,0,0,0,0,0,42,29
33,0,0,0,1,0,0,30,0,1,0,2,0,34,33
36,0,0,1,3,0,0,29,0,0,0,5,2,40,36
29,0,0,0,3,0,0,31,0,0,0,1,0,32,32
38,0,0,0,0,0,0,30,0,0,0,1,0,38,31
40,0,0,1,3,0,0,30,0,0,1,6,0,44,37
32,0,0,0,2,0,0,30,0,2,3,3,0,34,38
39,0,0,0,6,0,0,33,0,0,0,1,0,45,34
36,0,1,0,3,0,0,32,0,0,0,9,0,40,41
32,0,0,0,4,0,0,36,0,2,2,6,0,36,46
37,1,0,3,3,0,0,33,0,0,0,0,0,44,33
34,0,0,0,2,0,0,30,0,0,0,1,0,36,31
33,0,0,0,4,0,0,33,0,1,1,5,0,37,40
29,0,0,2,3,0,0,32,0,0,0,5,1,34,38
41,0,0,0,7,1,0,37,1,1,0,5,0,49,44
33,0,0,0,1,0,0,38,0,0,1,8,0,34,47
36,0,0,3,5,0,0,38,0,0,0,1,0,44,39
31,0,0,0,4,0,0,33,0,1,0,3,0,35,37
37,1,0,1,6,0,0,32,0,0,0,6,0,45,38
36,0,0,0,2,0,0,32,0,0,0,2,0,38,34
32,0,0,0,1,0,0,34,0,0,0,1,0,33,35
30,0,0,0,0,0,0,31,0,0,1,1,0,30,33
31,0,0,0,2,0,0,31,0,0,1,0,0,33,32
48,0,0,1,6,0,0,33,0,0,1,4,1,55,39
34,0,0,1,5,0,0,31,0,0,0,5,0,40,36
37,0,0,1,7,0,0,36,0,0,0,1,0,45,37
40,0,2,0,2,0,0,34,0,0,0,4,0,44,38
34,0,0,0,0,0,0,32,0,0,2,5,0,34,39
37,0,0,0,0,0,0,34,0,0,0,3,0,37,37
33,0,0,0,3,0,0,32,0,0,1,1,0,36,34
31,0,1,0,1,0,0,36,0,0,0,5,0,33,41
33,0,0,2,6,0,0,36,0,0,0,0,0,41,36
34,0,0,0,0,0,0,33,0,0,1,4,0,34,38
38,0,2,0,1,0,0,37,0,0,2,1,0,41,40
32,0,0,0,3,0,0,34,0,0,0,3,0,35,37
37,0,0,0,6,0,0,31,0,1,1,2,1,43,36
31,0,0,1,0,0,0,31,0,2,0,5,1,32,39
33,0,0,1,6,0,0,36,0,0,0,5,0,40,41
34,0,0,0,3,0,0,34,0,0,1,3,0,37,38
36,0,0,0,4,0,0,30,0,0,2,3,0,40,35
33,0,0,0,4,0,0,26,1,0,0,5,0,37,32
39,0,0,2,4,0,0,36,0,1,0,5,0,45,42
35,0,0,1,2,0,0,39,0,0,0,1,1,38,41
38,0,0,1,2,0,0,39,0,2,1,4,0,41,46
34,0,0,1,1,0,0,36,0,0,0,2,0,36,38
32,0,1,2,5,1,0,35,0,0,0,3,0,41,38
30,0,0,0,4,0,0,34,0,0,0,3,0,34,37
37,1,1,0,4,0,0,36,0,0,0,1,0,43,37
40,0,0,0,2,0,0,33,0,1,0,1,0,42,35
32,0,0,0,3,0,0,39,0,0,3,5,0,35,47
33,0,0,0,2,0,0,36,0,0,0,8,0,35,44
32,0,0,0,1,0,0,34,0,0,0,1,0,33,35
33,0,0,0,5,0,0,31,0,0,0,1,0,38,32
32,0,0,0,7,0,0,32,0,1,0,4,0,39,37
34,0,0,0,2,0,0,28,0,0,0,3,0,36,31
44,0,0,1,4,0,0,33,0,0,1,3,0,49,37
34,0,0,1,3,0,1,31,0,0,0,10,0,39,41
34,0,0,1,4,0,0,35,1,1,0,4,0,39,41
27,0,0,0,1,0,0,37,1,1,0,8,1,28,48
24,0,0,0,5,0,0,31,0,0,2,5,0,29,38
37,0,0,0,2,0,0,31,0,0,0,5,0,39,36
33,0,0,1,2,0,0,31,0,0,0,3,0,36,34
39,0,0,1,3,0,0,36,0,0,0,2,0,43,38
29,0,0,0,1,0,0,36,0,0,0,0,0,30,36
34,0,0,1,3,0,0,34,0,0,0,2,0,38,36
35,0,0,2,10,0,0,32,0,0,0,3,0,47,35
37,0,0,1,1,0,0,36,0,0,0,5,0,39,41
30,0,0,0,3,0,0,34,0,0,0,1,0,33,35
32,0,0,2,1,0,0,37,0,0,0,4,0,35,41
32,0,1,0,3,0,1,33,0,0,0,3,0,37,36
42,1,0,2,4,1,0,41,0,0,0,2,0,50,43
31,0,0,0,3,0,0,29,0,0,2,4,0,34,35
35,0,0,0,0,0,0,33,0,1,0,4,0,35,38
30,0,0,0,1,0,0,26,0,0,1,6,0,31,33
31,0,0,0,1,0,0,25,0,0,0,4,0,32,29
31,0,0,0,4,1,0,28,0,0,1,4,0,36,33
33,0,0,0,0,0,0,37,0,0,1,4,0,33,42
33,0,1,1,6,0,0,39,0,0,1,5,0,41,45
27,0,0,1,3,0,0,33,0,1,0,4,0,31,38
37,0,1,1,7,0,0,36,0,0,0,3,0,46,39
32,0,0,1,5,0,0,33,0,0,0,8,0,38,41
30,0,1,0,2,0,0,31,0,0,0,2,0,33,33
40,0,0,0,1,0,0,31,0,0,0,3,0,41,34
37,0,1,0,4,0,0,34,0,0,0,2,0,42,36
29,0,0,0,3,0,0,33,0,0,1,1,0,32,35
37,0,1,2,6,0,0,34,0,2,0,2,0,46,38
36,0,1,0,3,0,0,37,0,1,0,4,0,40,42
32,0,0,1,2,0,0,31,0,0,0,5,1,35,37
36,1,2,0,3,0,0,31,0,0,0,4,0,42,35
30,0,0,0,2,0,0,28,0,0,0,2,0,32,30
29,1,0,1,2,0,0,30,0,0,0,3,0,33,33
33,0,0,1,3,0,0,32,0,1,0,5,0,37,38
37,0,0,0,2,0,0,33,0,1,2,5,1,39,42
34,0,0,3,6,0,0,32,0,1,0,0,0,43,33
28,0,0,2,1,0,0,34,0,0,1,5,1,31,41
32,0,1,0,1,0,0,35,0,0,0,5,0,34,40
30,0,0,1,2,0,0,28,0,0,0,5,0,33,33
29,0,0,0,1,0,0,37,0,0,0,8,0,30,45
36,0,0,0,6,0,0,36,0,0,0,4,0,42,40
31,0,0,0,3,0,0,26,1,0,1,4,0,34,32
40,0,0,0,3,0,0,33,0,0,0,5,0,43,38
37,0,0,0,3,0,0,37,0,0,0,2,0,40,39
42,0,0,2,2,0,0,40,0,0,0,2,0,46,42
34,1,0,0,3,0,0,32,0,0,0,2,0,38,34
30,1,0,0,4,0,0,30,0,0,0,6,0,35,36
37,0,0,1,1,0,0,30,0,0,0,1,0,39,31
34,1,0,1,3,0,0,33,0,0,2,4,1,39,40
38,0,0,0,1,0,0,35,0,0,0,1,0,39,36
42,0,1,0,1,0,0,39,0,0,0,1,0,44,40
39,0,0,0,4,1,0,34,0,0,0,4,0,44,38
34,0,1,0,2,0,0,34,0,0,0,0,0,37,34
36,0,0,1,2,0,0,32,0,2,0,2,0,39,36
36,0,0,0,4,0,0,33,0,0,0,3,0,40,36
36,0,0,0,1,0,0,38,0,0,0,7,0,37,45
31,0,0,1,1,0,0,30,0,0,0,2,1,33,33
34,0,0,1,0,0,0,29,0,0,0,0,0,35,29
34,1,1,0,5,0,0,32,0,0,1,6,0,41,39
38,0,0,1,4,0,0,30,0,0,0,4,0,43,34
40,0,0,0,4,0,0,31,0,0,1,2,0,44,34
41,0,1,3,5,0,0,36,0,0,0,0,0,50,36
34,0,0,1,5,0,0,33,0,1,0,1,0,40,35
46,0,1,1,7,1,0,36,0,0,0,2,0,56,38
33,0,0,0,3,0,0,36,0,0,0,3,0,36,39
42,0,0,2,2,0,0,36,0,0,0,1,0,46,37
35,0,0,0,9,0,0,35,0,1,0,4,0,44,40
38,0,0,1,3,0,1,29,0,0,1,2,0,43,32
36,1,1,1,5,0,0,34,1,0,3,3,1,44,42
40,0,0,0,3,0,0,32,0,0,0,3,0,43,35
37,0,0,2,4,0,0,32,0,0,0,3,1,43,36
34,0,0,1,1,0,0,27,0,1,0,1,0,36,29
42,0,0,0,4,0,0,35,0,0,0,1,0,46,36
39,0,0,0,2,1,0,35,0,0,1,3,0,42,39
33,0,0,0,2,0,0,39,0,0,1,1,0,35,41
33,0,0,0,3,0,0,31,0,0,0,1,0,36,32
33,0,0,1,2,0,0,30,0,0,0,1,0,36,31
42,0,0,0,3,0,0,38,0,0,1,3,1,45,43
29,0,0,0,1,0,0,28,0,1,1,1,0,30,31
35,1,0,0,5,1,0,34,0,0,1,5,0,42,40
42,0,0,0,3,0,0,29,0,0,1,1,0,45,31
36,0,0,1,6,0,0,36,0,0,0,3,0,43,39
38,0,0,0,2,1,0,36,0,0,0,3,2,41,41
39,2,0,0,2,0,0,35,0,0,0,3,0,43,38
32,0,0,1,3,0,0,38,0,0,1,2,0,36,41
31,0,0,0,3,0,1,41,0,0,0,6,0,35,47
33,0,0,0,3,0,0,28,0,1,0,6,0,36,35
42,0,0,2,5,0,0,36,0,0,0,1,0,49,37
38,0,0,0,2,0,0,38,0,0,0,4,0,40,42
37,0,0,1,4,0,0,41,0,1,0,3,0,42,45
29,0,2,0,2,0,0,34,0,0,3,2,0,33,39
39,0,0,0,3,0,0,28,1,2,0,4,1,42,36
30,0,0,1,4,0,0,34,1,0,0,3,0,35,38
33,0,0,0,1,0,0,31,0,0,0,7,0,34,38
35,0,0,0,4,0,0,32,0,0,3,3,1,39,39
36,0,0,0,3,0,0,32,0,0,0,2,0,39,34
34,0,0,0,3,0,1,29,0,0,0,2,0,38,31
34,0,0,1,3,0,0,31,0,0,1,2,0,38,34
41,0,0,0,2,0,0,39,0,0,1,2,1,43,43
33,0,1,2,6,0,0,37,0,0,0,2,0,42,39
32,0,0,0,1,0,0,36,0,0,0,2,0,33,38
36,0,0,0,3,0,0,31,0,1,2,7,1,39,42
37,0,0,1,2,0,0,33,1,0,0,5,0,40,39
30,0,0,1,2,0,1,28,0,0,1,6,0,34,35
35,0,0,0,3,1,0,30,0,1,1,1,0,39,33
34,0,1,0,2,0,0,38,0,1,1,4,0,37,44
29,0,0,2,2,0,0,33,0,0,0,3,0,33,36
37,0,1,1,4,0,0,38,0,0,1,4,0,43,43
41,0,1,1,4,0,0,40,0,0,1,6,0,47,47
36,0,0,1,9,0,0,36,0,0,2,3,0,46,41
32,0,0,0,3,0,0,30,0,0,0,3,0,35,33
34,0,0,0,7,0,0,36,0,0,0,6,0,41,42
38,0,0,3,3,0,0,33,0,0,0,8,0,44,41
31,0,0,0,0,0,0,35,0,1,0,2,0,31,38
37,0,0,3,7,0,0,37,0,0,0,0,0,47,37
38,0,1,0,5,0,0,30,0,0,1,4,0,44,35
33,1,1,0,3,0,0,32,0,0,0,4,0,38,36
38,0,0,0,5,0,0,39,1,1,0,4,0,43,45
31,0,0,0,2,0,0,35,0,0,0,2,0,33,37
28,0,1,2,6,1,0,29,0,0,1,3,0,38,33
35,0,0,2,2,0,0,36,0,0,1,4,0,39,41
30,0,0,0,3,0,0,33,0,0,0,3,0,33,36
38,0,1,1,2,1,0,33,1,1,0,5,0,43,40
31,0,1,0,1,0,0,33,0,0,1,0,0,33,34
35,0,0,1,1,0,0,37,0,0,1,1,1,37,40
41,0,1,0,4,0,0,37,0,0,1,1,0,46,39
49,0,1,2,6,0,0,36,0,0,0,3,0,58,39
35,0,0,0,4,0,0,33,0,0,0,2,0,39,35
35,1,0,1,3,0,0,37,0,0,0,4,0,40,41
33,0,0,0,3,0,0,30,0,0,2,1,0,36,33
34,0,0,1,2,0,0,32,1,1,2,9,0,37,45
38,0,0,1,1,0,0,35,0,0,1,0,0,40,36
33,0,0,1,3,0,0,31,0,0,1,4,0,37,36
31,0,1,1,6,1,0,30,1,0,0,5,0,40,36
32,0,0,0,0,0,0,35,0,1,0,0,0,32,36
31,0,0,1,1,0,0,30,0,0,1,2,0,33,33
31,0,1,0,2,0,0,33,0,0,0,1,0,34,34
33,0,1,1,1,0,0,31,1,1,0,2,0,36,35
36,0,1,0,5,0,0,40,0,0,0,1,0,42,41
40,0,0,2,5,0,0,33,0,0,0,4,0,47,37
28,1,0,0,2,0,2,29,1,0,1,5,0,33,36
34,0,0,1,0,0,0,35,0,0,3,8,0,35,46
36,0,0,0,3,1,0,39,0,0,0,2,0,40,41
38,0,0,0,3,0,0,32,0,0,1,0,0,41,33
33,1,0,0,2,1,0,33,0,0,0,2,0,37,35
44,0,0,0,6,0,0,39,2,1,0,2,0,50,44
31,0,0,1,2,0,0,31,0,0,0,4,0,34,35
32,0,0,0,4,0,0,29,0,0,1,4,0,36,34
36,0,0,0,3,1,0,33,0,0,1,4,0,40,38
30,0,0,0,0,0,0,32,0,1,0,7,0,30,40
37,0,0,0,5,0,0,33,0,1,0,4,0,42,38
33,0,2,1,4,0,0,35,0,0,0,2,0,40,37
34,0,0,0,3,0,0,30,0,0,1,3,0,37,34
37,0,0,1,8,0,0,33,0,0,1,3,0,46,37
31,0,0,1,8,0,0,32,0,0,0,4,1,40,37
42,0,0,2,6,0,0,34,0,1,0,2,0,50,37
32,0,1,2,5,0,0,32,0,0,0,2,0,40,34
32,0,0,0,2,0,0,37,0,0,1,7,0,34,45
29,0,0,0,2,0,0,30,0,2,0,2,0,31,34
32,1,0,1,0,0,0,33,0,1,1,4,0,34,39
30,0,1,0,1,0,0,28,0,2,0,5,0,32,35
33,0,0,1,2,0,0,30,0,0,0,2,0,36,32
35,0,0,1,5,0,0,34,0,0,0,9,1,41,44
31,0,0,0,3,0,0,33,0,0,1,2,0,34,36
29,0,0,0,3,0,0,33,0,1,0,1,0,32,35
40,0,0,0,3,0,0,31,0,0,0,2,0,43,33
32,0,0,0,2,0,0,31,1,0,0,6,1,34,39
35,0,0,0,1,1,0,31,0,0,0,2,0,37,33
41,0,0,0,2,0,0,34,0,0,2,1,0,43,37
28,0,1,0,3,0,0,36,0,0,0,2,0,32,38
52,0,0,0,6,0,0,32,0,0,3,3,0,58,38
47,0,1,0,4,0,0,44,0,0,0,10,0,52,54
32,0,0,0,1,0,0,28,0,0,1,2,0,33,31
31,0,0,1,1,0,0,34,0,0,4,3,0,33,41
45,0,0,0,6,1,0,37,1,1,1,5,1,52,46
37,0,1,0,0,0,0,32,0,0,0,1,0,38,33
43,0,1,0,5,0,0,34,0,1,0,1,0,49,36
34,0,0,0,2,0,0,34,0,0,0,5,0,36,39
36,0,0,0,4,1,0,30,1,0,1,2,0,41,34
38,0,0,1,2,1,0,31,0,0,0,6,1,42,38
32,0,0,0,2,0,0,30,1,1,0,4,0,34,36
37,1,0,1,5,0,0,31,0,0,0,5,0,44,36
28,0,0,0,2,0,0,35,0,0,1,5,0,30,41
43,0,1,3,7,0,0,36,0,0,0,9,0,54,45
35,0,0,0,6,0,0,33,0,0,0,0,0,41,33
35,0,0,0,4,0,0,28,0,0,0,2,0,39,30
33,0,1,0,1,0,0,34,0,0,1,5,0,35,40
27,1,0,1,2,0,0,36,0,0,0,4,0,31,40
33,0,0,1,3,0,0,33,0,0,0,6,0,37,39
32,0,0,0,1,0,0,30,0,0,1,2,0,33,33
40,0,0,1,1,0,0,30,0,0,1,2,0,42,33
31,0,0,0,5,0,0,35,0,1,0,3,0,36,39
38,0,1,1,4,0,0,37,0,0,0,1,0,44,38
30,0,0,0,5,0,0,33,0,0,0,1,0,35,34
37,0,0,0,3,0,0,36,1,0,0,3,1,40,41
29,0,0,0,1,0,0,31,0,0,0,1,0,30,32
38,1,2,0,4,0,0,35,1,1,0,2,1,45,40
35,1,0,0,0,0,0,37,0,0,0,3,0,36,40
35,0,0,0,4,1,0,33,0,0,0,4,0,40,37
31,0,0,1,3,0,0,32,0,0,0,3,0,35,35
36,0,0,0,4,0,0,33,0,0,0,2,0,40,35
38,0,0,0,3,0,0,34,0,0,1,3,0,41,38
35,0,0,0,0,0,0,31,0,0,1,6,0,35,38
35,0,0,0,2,0,0,36,0,0,0,4,0,37,40
33,0,0,1,5,0,0,26,1,1,2,2,0,39,32
38,0,0,0,1,0,0,32,0,1,1,4,0,39,38
33,0,0,1,1,0,0,35,0,0,0,4,0,35,39
34,0,0,1,5,0,0,32,0,0,0,1,0,40,33
35,0,0,1,7,0,0,35,0,0,1,6,2,43,44
37,1,1,0,3,0,0,36,0,0,2,6,0,42,44
37,0,0,0,2,0,0,30,0,0,1,4,1,39,36
32,2,0,0,2,0,0,35,0,0,1,1,0,36,37
41,1,0,0,4,0,0,31,0,1,1,3,0,46,36
37,0,0,0,4,0,0,34,0,0,0,2,0,41,36
35,0,0,2,4,0,0,30,0,0,0,3,0,41,33
31,0,0,0,3,0,0,28,0,0,0,3,0,34,31
35,1,0,0,4,1,0,32,0,0,0,5,0,41,37
34,0,0,0,1,0,0,29,0,0,1,3,0,35,33
31,0,0,1,1,0,0,32,0,2,0,2,0,33,36
36,0,0,1,3,1,0,36,0,0,0,5,0,41,41
38,0,1,0,2,0,0,31,0,0,1,6,0,41,38
38,0,0,2,1,0,0,28,0,1,1,2,0,41,32
32,0,0,0,2,0,0,37,0,0,0,7,1,34,45
34,0,0,1,1,0,0,33,0,0,0,2,0,36,35
36,0,0,0,6,0,0,32,1,0,2,4,0,42,39
30,0,0,0,6,0,0,32,1,0,0,2,0,36,35
43,0,0,0,5,0,0,39,0,0,0,2,0,48,41
38,0,0,0,2,0,0,32,0,0,0,4,0,40,36
32,0,0,0,1,0,0,32,0,0,0,3,0,33,35
31,0,0,0,3,0,0,33,0,0,0,1,0,34,34
33,0,1,2,2,0,0,37,0,0,0,1,0,38,38
35,0,1,0,3,0,0,34,0,1,0,4,0,39,39
39,0,1,0,5,1,0,38,1,0,0,5,0,46,44
35,1,0,1,3,0,0,32,0,1,0,2,0,40,35
31,0,0,0,4,0,0,31,0,1,0,0,0,35,32
34,0,0,1,1,0,0,31,0,0,2,2,0,36,35
32,0,0,1,1,0,0,39,0,0,1,3,0,34,43
32,0,0,1,4,0,0,37,0,1,0,4,0,37,42
