visitor_ab,visitor_sac_hits,visitor_sac_flies,visitor_hbp,visitor_walks,visitor_int_walks,visitor_,home_ab,home_sac_hits,home_sac_flies,home_hbp,home_walks,home_int_walks,visitor_pa,home_pa
34,0,0,0,3,0,0,29,0,0,1,0,0,37,30
38,0,0,1,1,0,0,31,0,0,1,4,0,40,36
32,0,0,0,3,0,0,30,0,0,1,2,0,35,33
34,0,0,2,8,0,0,35,0,0,0,6,0,44,41
33,0,0,0,4,0,0,34,0,1,0,6,1,37,42
34,0,1,0,3,0,0,35,0,0,0,3,0,38,38
36,0,1,2,1,0,0,39,0,0,1,4,0,40,44
33,0,0,1,5,0,0,29,0,0,0,2,0,39,31
37,0,0,1,5,0,0,34,1,0,2,1,0,43,38
44,0,1,0,0,0,0,34,0,0,0,4,0,45,38
44,0,0,0,3,0,0,28,0,0,0,0,0,47,28
39,0,1,0,1,0,0,42,0,1,1,2,1,41,47
34,0,1,0,6,0,0,33,0,0,1,1,0,41,35
40,0,0,0,4,0,0,38,0,0,3,2,0,44,43
29,1,1,0,8,2,0,29,0,0,0,0,0,41,29
40,0,1,0,3,0,0,38,0,1,0,4,0,44,43
40,0,0,0,4,0,0,36,0,0,0,1,0,44,37
42,1,2,1,3,0,0,37,0,0,1,2,0,49,40
36,0,0,1,7,0,0,34,1,0,0,5,0,44,40
30,0,0,0,2,0,0,32,0,0,0,4,0,32,36
31,1,0,1,6,0,0,35,0,0,0,4,0,39,39
32,0,0,1,4,0,0,34,0,0,0,2,0,37,36
31,0,0,1,3,0,0,32,1,0,0,1,0,35,34
34,0,0,0,2,0,0,32,0,0,0,9,1,36,42
35,0,0,1,5,1,0,36,0,0,0,2,0,42,38
29,1,0,1,9,0,0,32,0,0,0,3,0,40,35
39,0,0,0,3,0,0,33,0,0,0,5,0,42,38
35,0,0,0,1,0,0,30,0,1,0,0,0,36,31
35,0,1,1,2,0,0,35,0,0,0,3,0,39,38
36,0,0,0,4,0,0,35,0,0,1,5,1,40,42
37,0,0,0,7,0,0,36,0,0,0,4,0,44,40
30,0,0,0,2,0,0,30,0,0,0,1,0,32,31
28,0,0,0,2,0,0,31,0,0,0,2,0,30,33
36,0,0,1,1,0,0,33,1,0,4,4,0,38,42
29,0,2,1,4,0,0,33,0,0,0,0,0,36,33
43,0,0,0,5,0,0,37,0,1,0,8,0,48,46
36,0,0,0,4,0,0,32,0,0,0,2,0,40,34
46,0,1,0,6,0,0,38,0,1,2,6,0,53,47
29,0,0,1,0,0,0,37,0,1,0,4,0,30,42
36,0,0,1,6,1,0,35,1,0,0,2,0,44,38
34,0,0,0,4,0,0,30,0,0,0,2,0,38,32
41,0,0,1,6,0,0,36,0,0,0,4,0,48,40
33,0,1,1,2,0,0,31,0,1,0,3,0,37,35
39,1,0,0,1,0,0,38,0,0,0,4,0,41,42
39,0,0,0,3,0,0,39,0,0,0,4,0,42,43
36,0,0,2,6,0,0,33,0,0,3,5,0,44,41
34,0,0,0,2,0,0,30,0,0,1,5,0,36,36
31,0,1,1,6,0,0,34,0,0,0,2,0,39,36
26,0,0,0,7,0,0,31,0,1,0,4,0,33,36
35,1,1,2,1,0,0,32,0,1,1,4,0,40,38
40,0,0,0,3,1,0,42,0,0,0,4,0,44,46
36,1,1,1,7,0,0,31,0,1,0,2,0,46,34
39,0,0,0,1,0,0,37,0,0,0,3,1,40,41
36,0,0,0,0,0,0,28,0,0,0,5,0,36,33
32,0,1,0,9,1,0,32,0,0,0,0,0,43,32
43,0,0,1,3,0,0,36,0,0,2,9,1,47,48
45,0,0,1,3,0,0,33,0,0,0,4,0,49,37
32,0,0,2,5,0,0,35,0,0,4,5,0,39,44
40,0,0,0,5,0,0,34,0,0,1,4,0,45,39
34,0,1,0,0,0,0,35,0,0,0,2,0,35,37
38,0,0,0,5,0,0,35,0,1,0,3,0,43,39
33,0,0,0,4,0,0,37,0,0,0,3,0,37,40
34,0,0,0,4,0,0,33,0,0,0,2,1,38,36
39,0,0,0,6,0,0,30,0,0,1,3,0,45,34
33,1,0,0,4,2,0,32,1,0,1,2,0,40,36
39,0,1,0,6,0,0,30,0,1,0,2,0,46,33
28,0,0,0,5,0,0,29,0,0,0,2,0,33,31
38,0,0,0,1,0,0,30,0,0,0,5,0,39,35
32,0,1,0,2,0,0,33,0,0,0,5,0,35,38
31,0,0,0,4,0,0,32,0,0,0,1,0,35,33
32,0,0,0,1,0,0,31,0,0,0,5,0,33,36
40,0,1,1,5,0,0,33,0,0,0,1,0,47,34
32,0,1,1,4,0,0,34,0,0,0,3,0,38,37
35,0,0,0,4,0,0,30,0,1,0,2,0,39,33
41,0,0,2,5,0,0,29,0,0,0,0,0,48,29
32,0,0,1,6,1,0,35,0,0,0,4,1,40,40
40,0,1,0,2,0,0,31,0,0,0,6,0,43,37
31,0,0,0,1,0,0,30,0,0,1,5,0,32,36
32,0,0,0,1,0,0,37,0,0,1,2,0,33,40
31,0,0,0,2,0,0,28,0,0,1,1,0,33,30
36,0,0,1,4,0,0,36,0,0,2,5,0,41,43
34,0,0,0,2,0,0,31,0,0,1,5,0,36,37
38,0,0,0,3,0,0,35,0,0,2,3,0,41,40
31,1,1,1,9,1,0,33,0,0,0,1,0,44,34
36,0,3,0,6,0,0,31,0,1,0,4,0,45,36
39,0,1,1,9,1,0,31,0,0,0,1,0,51,32
34,0,0,1,2,0,0,27,0,0,1,1,0,37,29
37,0,0,1,4,0,0,32,0,0,0,4,0,42,36
30,0,0,0,3,0,0,31,0,0,0,5,0,33,36
42,0,0,1,2,0,0,30,0,0,0,5,0,45,35
34,0,0,0,3,0,0,31,0,1,1,3,0,37,36
35,0,0,0,5,0,0,34,0,0,1,6,0,40,41
34,0,0,0,6,0,0,32,0,0,0,5,0,40,37
41,0,0,0,3,0,0,38,0,0,1,2,0,44,41
35,1,0,1,3,0,0,36,0,0,0,5,0,40,41
34,0,0,0,5,1,0,31,0,0,0,4,0,40,35
36,0,1,0,0,0,0,30,0,0,1,5,0,37,36
31,0,1,0,1,0,0,37,0,0,0,3,0,33,40
38,1,2,1,6,1,0,38,1,2,1,5,2,49,49
31,0,0,1,1,0,0,31,0,0,0,1,0,33,32
41,0,0,0,3,1,0,50,0,1,0,2,0,45,53
33,0,0,0,2,0,0,29,1,0,1,6,0,35,37
36,0,0,0,5,0,0,34,0,0,0,3,0,41,37
34,0,0,1,2,0,0,34,0,0,1,3,0,37,38
36,0,1,1,6,0,0,34,0,0,0,4,0,44,38
32,0,0,1,3,0,0,31,0,0,1,5,1,36,38
32,0,0,1,6,0,0,28,0,0,1,7,0,39,36
29,0,0,0,1,0,1,32,0,0,0,1,0,31,33
34,0,0,0,0,0,0,31,0,0,0,4,0,34,35
33,0,1,0,3,0,0,32,0,0,0,2,0,37,34
29,0,0,0,5,0,0,34,0,0,0,3,0,34,37
32,0,0,0,5,0,0,34,0,0,1,6,0,37,41
32,0,1,0,0,0,0,34,0,0,0,4,0,33,38
39,0,1,1,4,1,0,35,0,0,1,2,0,46,38
33,0,0,0,3,1,0,25,0,1,0,1,0,37,27
32,0,0,0,1,0,0,34,0,0,2,3,0,33,39
31,0,0,0,1,0,0,33,0,0,0,2,0,32,35
31,0,0,0,7,0,0,35,0,2,1,4,0,38,42
31,0,0,3,0,0,0,30,0,0,0,6,0,34,36
43,0,1,0,3,0,0,40,0,0,0,5,1,47,46
35,0,1,0,2,0,0,33,0,0,1,2,0,38,36
36,0,0,1,4,0,0,33,0,1,1,3,0,41,38
34,0,0,0,3,0,0,29,0,0,0,8,0,37,37
35,1,0,0,1,0,0,32,0,0,2,2,0,37,36
40,1,0,0,1,0,0,36,0,0,2,5,0,42,43
32,0,0,0,1,0,0,40,0,0,0,6,0,33,46
35,0,1,0,3,0,0,30,1,0,1,5,0,39,37
40,0,0,2,4,0,0,38,0,0,0,5,0,46,43
35,0,0,0,2,0,0,32,0,1,1,3,0,37,37
34,0,0,0,2,0,0,32,0,0,0,2,0,36,34
40,0,0,0,5,2,0,38,0,0,0,4,0,47,42
39,0,0,0,5,0,0,34,0,0,0,7,0,44,41
33,0,0,0,1,0,0,29,0,0,1,2,0,34,32
38,0,0,3,5,0,0,31,0,0,1,3,0,46,35
45,0,0,1,2,0,0,40,0,1,1,1,0,48,43
34,0,1,0,9,1,0,32,0,1,0,3,0,45,36
33,0,0,1,4,0,0,33,0,0,1,6,0,38,40
32,0,0,0,2,0,0,32,0,2,1,6,0,34,41
29,0,0,0,1,0,0,26,0,1,1,6,0,30,34
31,0,0,2,7,0,0,36,0,1,1,3,0,40,41
40,0,0,0,5,0,0,40,0,0,0,5,0,45,45
30,0,0,0,2,0,0,32,1,1,0,10,4,32,48
32,0,0,1,2,0,0,30,0,0,1,4,0,35,35
35,0,1,0,1,0,0,34,0,0,0,5,0,37,39
32,0,0,1,3,0,0,32,0,0,0,5,0,36,37
33,0,0,1,7,1,1,33,0,0,0,7,1,43,41
34,0,0,0,2,0,0,30,0,0,0,5,0,36,35
37,0,2,3,6,0,1,37,0,1,0,2,0,49,40
40,0,0,0,4,0,0,38,0,0,1,2,0,44,41
37,0,0,1,0,0,0,32,0,0,0,2,0,38,34
32,0,0,0,2,0,0,30,0,0,0,2,0,34,32
31,0,0,0,0,0,0,36,0,0,1,1,0,31,38
35,0,1,0,4,1,0,33,0,0,0,1,0,41,34
35,0,2,0,4,0,0,35,0,0,0,3,0,41,38
34,0,0,0,2,0,0,30,0,0,0,1,0,36,31
33,0,0,0,2,0,0,33,0,0,0,3,0,35,36
32,0,0,0,4,0,0,35,0,0,1,3,0,36,39
36,0,1,0,1,0,0,31,0,0,0,2,0,38,33
34,0,0,0,4,0,0,33,0,0,0,2,0,38,35
41,0,0,0,1,0,0,38,0,1,1,5,0,42,45
29,1,0,0,4,0,0,29,0,0,0,5,0,34,34
35,0,1,1,3,0,0,31,0,0,0,2,0,40,33
30,0,0,0,6,0,0,34,0,0,1,8,0,36,43
28,0,1,1,3,0,0,32,0,0,0,5,0,33,37
36,0,0,0,3,0,0,33,0,0,0,4,0,39,37
31,0,0,0,5,0,0,30,0,0,1,1,1,36,33
37,0,0,0,4,0,0,30,0,0,0,1,0,41,31
32,0,1,0,1,0,0,28,1,1,0,2,0,34,32
31,0,0,0,2,0,0,34,0,0,0,6,0,33,40
28,1,0,0,1,0,0,29,0,0,0,0,0,30,29
33,0,0,0,0,0,0,30,0,0,0,1,0,33,31
33,0,0,0,3,0,0,33,0,0,0,2,0,36,35
38,0,0,1,5,1,0,34,0,0,1,4,0,45,39
38,0,0,0,4,0,0,33,0,0,0,1,0,42,34
29,0,0,0,4,0,0,35,0,0,2,2,1,33,40
35,1,1,1,10,1,0,31,0,0,0,5,0,49,36
33,0,0,1,2,0,0,31,1,0,0,3,0,36,35
29,0,0,0,7,0,0,30,0,0,0,1,0,36,31
35,0,2,1,2,0,0,35,0,0,1,2,1,40,39
32,0,0,0,2,0,0,29,0,0,0,5,0,34,34
35,0,0,1,2,0,0,31,0,0,0,4,0,38,35
37,0,0,0,8,0,0,35,0,1,1,4,0,45,41
33,0,0,0,3,0,0,37,0,1,1,7,0,36,46
41,0,1,0,3,0,0,34,0,0,1,0,0,45,35
38,0,1,0,1,0,0,29,0,0,0,1,0,40,30
41,0,0,0,4,0,0,34,0,0,0,1,0,45,35
32,0,0,0,2,0,0,38,0,0,2,5,0,34,45
33,0,0,0,3,0,0,31,0,1,0,4,0,36,36
36,0,0,2,8,0,0,31,0,0,0,2,0,46,33
33,0,0,2,2,0,0,37,0,0,1,2,0,37,40
32,0,0,0,0,0,0,29,0,0,0,1,0,32,30
49,0,0,1,7,2,0,47,2,0,0,4,0,59,53
31,0,0,1,7,0,0,33,0,0,0,7,0,39,40
34,0,1,0,2,0,0,33,1,0,0,2,0,37,36
36,0,0,1,2,0,0,36,0,0,0,8,0,39,44
36,0,0,0,3,0,0,34,1,1,0,5,0,39,41
35,0,0,0,4,0,0,34,0,0,1,4,0,39,39
36,0,0,0,7,0,0,30,0,1,0,2,0,43,33
35,1,1,0,0,0,0,33,0,0,0,8,0,37,41
36,0,0,0,8,0,0,36,0,0,0,3,0,44,39
32,0,0,0,1,0,0,34,0,0,0,3,0,33,37
35,0,0,1,7,0,0,33,0,0,0,0,0,43,33
32,0,0,0,0,0,0,33,0,0,1,4,0,32,38
39,0,0,0,4,0,0,32,0,3,0,6,0,43,41
33,0,1,1,8,0,0,33,0,1,0,3,0,43,37
41,0,1,1,3,1,0,40,0,0,0,3,1,47,44
43,0,0,0,5,2,0,43,0,1,0,7,1,50,52
32,0,0,0,3,0,0,33,1,1,1,5,0,35,41
39,1,0,1,1,0,0,43,0,1,1,1,0,42,46
36,0,0,1,2,0,0,40,0,0,1,9,0,39,50
34,1,1,0,4,0,0,33,2,1,0,5,1,40,42
35,0,0,0,2,0,0,38,1,0,1,3,0,37,43
31,0,0,0,3,0,0,33,0,0,0,0,0,34,33
35,1,0,1,6,0,0,33,0,0,0,1,0,43,34
33,0,0,0,5,0,0,33,0,0,0,3,0,38,36
37,0,0,0,3,0,0,39,1,1,0,0,0,40,41
33,0,0,0,3,0,0,33,0,0,0,1,0,36,34
35,0,0,0,3,1,0,35,0,0,1,1,1,39,38
34,0,1,2,4,0,0,31,0,1,0,1,0,41,33
39,1,0,1,3,0,0,33,0,0,0,1,0,44,34
38,0,0,0,2,0,0,34,0,0,0,4,0,40,38
36,0,0,1,4,0,0,31,0,1,1,0,0,41,33
34,0,0,0,5,0,0,31,0,0,0,2,0,39,33
33,0,0,0,1,0,0,31,0,1,0,5,0,34,37
33,0,0,1,2,0,0,31,0,1,0,3,0,36,35
35,0,0,0,2,1,0,31,0,0,0,1,0,38,32
41,0,0,1,3,0,0,38,0,0,0,4,0,45,42
30,0,0,0,2,0,0,29,0,0,0,0,0,32,29
39,0,0,0,4,0,0,33,0,0,0,0,0,43,33
41,0,1,0,2,0,0,37,0,0,0,5,0,44,42
31,0,2,0,4,1,0,30,0,0,1,3,0,38,34
35,0,0,1,5,0,0,30,0,0,0,6,0,41,36
32,0,1,0,3,1,0,32,0,0,0,2,0,37,34
28,0,2,0,5,0,0,34,0,1,2,2,0,35,39
30,0,0,1,0,0,0,34,0,1,0,6,0,31,41
31,0,0,0,3,0,0,35,0,1,1,6,0,34,43
37,0,0,0,8,0,0,30,0,0,0,2,0,45,32
33,0,0,0,1,0,0,36,0,0,1,3,0,34,40
38,0,0,0,0,0,0,31,1,0,3,4,1,38,40
28,0,0,0,4,0,0,30,0,0,2,5,1,32,38
35,0,1,0,6,0,0,33,0,1,0,6,0,42,40
33,0,0,0,2,0,0,29,0,1,0,2,0,35,32
37,0,0,1,3,0,0,35,0,0,1,3,0,41,39
37,0,0,0,7,0,0,34,0,1,0,3,0,44,38
37,0,0,0,3,0,0,30,0,0,0,1,0,40,31
38,0,0,0,4,1,0,30,0,1,0,4,0,43,35
32,0,0,2,1,0,0,30,0,0,0,7,0,35,37
31,0,0,1,4,0,0,31,0,0,1,8,0,36,40
30,0,0,0,4,0,0,36,0,0,0,3,0,34,39
33,0,0,0,10,1,0,37,0,1,0,1,0,44,39
42,0,0,1,3,0,0,38,0,0,1,2,0,46,41
34,1,0,1,3,1,0,33,0,0,1,5,0,40,39
33,0,1,1,1,0,0,31,0,0,0,3,0,36,34
36,0,1,0,4,0,0,33,0,1,0,3,0,41,37
35,0,0,0,3,1,0,28,0,1,0,2,0,39,31
36,0,0,0,2,0,0,32,0,0,1,3,0,38,36
33,0,1,0,5,0,0,39,0,0,2,7,0,39,48
33,0,0,0,2,0,0,27,1,0,1,5,1,35,35
34,0,1,0,0,0,0,35,0,0,0,5,0,35,40
36,0,0,0,6,0,0,32,0,0,0,3,0,42,35
35,0,0,2,3,1,0,34,0,0,0,1,0,41,35
37,0,0,2,3,0,0,37,0,0,0,4,0,42,41
36,0,0,0,2,0,0,38,0,1,2,7,0,38,48
37,0,0,0,6,0,0,37,0,0,1,6,0,43,44
29,0,0,1,5,0,0,32,0,2,0,1,0,35,35
35,0,1,1,2,0,0,30,0,1,0,4,0,39,35
36,0,0,0,2,0,0,32,0,0,0,2,0,38,34
45,0,0,1,4,0,0,35,0,0,0,3,0,50,38
34,0,0,0,3,0,0,30,0,1,1,6,0,37,38
32,0,0,0,1,0,0,34,0,0,0,3,0,33,37
37,0,0,0,3,1,0,30,0,0,0,1,0,41,31
36,0,0,1,2,0,0,35,0,0,2,5,0,39,42
30,0,0,0,7,0,0,30,0,0,2,4,0,37,36
34,0,1,1,7,0,0,33,0,1,1,7,0,43,42
33,0,0,0,4,0,0,32,0,0,0,1,0,37,33
42,0,0,2,7,0,0,31,0,0,0,5,0,51,36
37,0,0,0,3,0,0,34,1,0,1,4,2,40,42
35,0,0,0,4,0,0,32,0,0,0,1,0,39,33
34,0,2,1,3,0,0,36,0,1,0,6,0,40,43
32,1,0,0,2,0,0,27,1,2,1,3,0,35,34
36,0,0,1,4,1,1,38,0,2,0,4,1,43,45
32,1,1,2,4,0,0,35,0,0,0,6,0,40,41
36,0,0,0,3,0,0,30,0,2,0,10,0,39,42
32,0,0,1,0,0,0,36,0,0,0,1,0,33,37
32,0,0,0,1,0,0,32,0,1,1,4,0,33,38
34,0,0,1,4,0,0,35,0,0,0,1,0,39,36
36,0,0,1,6,0,0,32,0,0,0,3,0,43,35
36,0,0,1,4,0,0,31,0,2,0,6,0,41,39
42,0,0,1,4,0,0,41,0,0,0,5,0,47,46
29,0,0,0,3,0,0,34,0,0,0,5,0,32,39
33,0,0,1,3,0,0,31,0,1,0,5,0,37,37
34,0,1,1,2,0,0,35,0,0,0,0,0,38,35
35,0,2,0,7,1,0,34,0,0,0,12,2,45,48
31,0,0,0,1,0,0,34,0,0,0,2,0,32,36
36,0,0,0,5,0,0,28,0,0,1,1,0,41,30
31,0,1,0,1,0,0,33,0,0,1,3,0,33,37
34,0,0,0,1,0,0,30,0,0,2,2,0,35,34
34,0,0,0,6,0,0,28,0,0,0,2,0,40,30
39,0,0,3,4,0,0,38,0,0,1,3,0,46,42
33,0,0,0,3,0,0,29,0,0,0,4,1,36,34
30,1,0,0,3,0,0,29,0,1,2,5,0,34,37
33,0,0,0,5,0,0,29,0,0,1,5,0,38,35
35,1,0,1,5,2,0,33,0,0,0,1,0,44,34
34,0,0,1,2,0,0,38,0,0,0,2,0,37,40
29,0,0,0,1,0,0,29,0,0,1,3,0,30,33
32,0,0,0,3,0,0,42,0,0,0,2,0,35,44
30,0,1,0,2,0,0,30,0,1,1,2,0,33,34
36,0,0,1,6,0,0,40,0,0,0,2,0,43,42
21,0,1,0,3,0,0,21,1,0,2,0,0,25,24
33,0,0,0,8,0,0,30,0,0,1,1,0,41,32
32,0,0,0,5,0,0,34,1,0,1,2,0,37,38
36,1,0,1,1,0,0,34,0,0,1,4,0,39,39
32,0,3,0,3,0,0,33,0,0,0,6,0,38,39
35,1,0,1,3,0,0,31,0,0,0,4,0,40,35
38,0,0,0,3,1,0,38,0,0,0,3,0,42,41
38,0,1,0,4,0,0,32,0,0,1,3,0,43,36
33,0,0,1,0,0,0,31,0,0,1,4,1,34,37
34,0,0,0,6,0,0,34,0,0,0,0,0,40,34
35,0,0,2,4,0,0,31,0,1,0,5,0,41,37
34,0,0,1,3,0,0,28,0,1,0,1,0,38,30
37,1,0,0,4,0,0,32,0,0,0,4,0,42,36
35,0,0,2,2,0,0,32,0,0,0,2,0,39,34
43,0,2,1,6,0,0,32,0,0,0,0,0,52,32
30,0,1,1,4,0,0,32,0,0,0,2,0,36,34
34,0,0,0,1,0,0,32,0,1,0,3,0,35,36
34,0,0,0,5,0,0,30,0,0,0,3,0,39,33
33,0,0,1,5,0,0,34,0,1,0,3,0,39,38
29,0,0,0,2,0,0,27,0,0,0,3,0,31,30
38,1,0,1,1,0,0,39,0,0,1,0,0,41,40
38,0,2,0,7,0,0,36,0,0,0,3,0,47,39
36,0,0,0,8,0,0,36,0,0,0,3,1,44,40
33,0,0,0,3,0,0,30,0,0,0,4,0,36,34
34,0,0,0,1,0,0,31,0,0,0,9,1,35,41
35,0,1,2,1,1,0,31,0,1,0,4,0,40,36
31,0,0,0,2,0,0,28,0,0,0,6,0,33,34
36,0,1,1,3,0,0,37,0,0,0,1,0,41,38
35,0,1,3,5,0,0,34,0,0,0,0,0,44,34
32,0,1,0,5,0,0,31,0,0,1,2,1,38,35
35,0,1,0,4,0,0,35,0,0,2,4,0,40,41
36,0,0,1,6,1,0,33,0,0,0,3,1,44,37
37,0,0,0,4,0,0,31,0,0,1,4,0,41,36
38,0,2,0,1,1,0,34,0,0,1,5,0,42,40
36,0,0,0,4,0,0,30,0,0,0,2,0,40,32
32,0,0,0,0,0,0,32,1,0,1,5,0,32,39
34,0,1,0,3,0,0,29,0,0,0,2,0,38,31
27,1,0,0,4,0,0,36,0,0,0,0,0,32,36
33,0,0,0,1,0,0,29,0,0,0,2,0,34,31
31,0,0,0,0,0,0,31,0,0,1,6,0,31,38
35,0,0,1,2,0,0,33,0,1,1,1,0,38,36
40,0,0,0,4,2,0,34,0,0,0,9,0,46,43
34,0,0,0,5,1,0,29,0,0,0,0,0,40,29
33,0,0,1,2,0,0,31,0,0,1,3,0,36,35
37,0,0,0,2,0,0,43,0,0,0,2,0,39,45
33,0,0,0,3,0,0,28,0,0,0,4,0,36,32
26,0,0,1,4,0,0,28,1,0,0,1,0,31,30
37,0,0,0,2,0,0,33,0,0,0,3,0,39,36
31,0,0,0,1,0,0,26,0,0,1,3,0,32,30
29,0,1,0,4,0,0,27,0,0,0,1,0,34,28
34,0,0,0,2,0,0,33,0,0,0,5,0,36,38
31,0,0,0,3,0,0,30,0,0,1,6,0,34,37
30,0,0,0,1,0,0,33,0,0,0,4,0,31,37
34,0,0,0,1,1,0,36,0,0,1,2,0,36,39
33,0,0,0,1,0,0,31,0,0,0,4,0,34,35
40,0,0,0,2,0,0,43,0,0,1,4,1,42,49
38,0,1,1,4,0,0,38,0,0,0,2,0,44,40
35,0,0,0,3,1,0,33,0,0,0,6,0,39,39
33,1,1,0,3,0,0,35,0,0,0,4,0,38,39
32,0,0,2,0,0,0,28,0,0,0,6,0,34,34
45,0,0,1,2,0,0,32,0,0,0,2,0,48,34
29,0,0,1,4,0,0,33,0,0,1,3,0,34,37
31,0,0,0,2,0,0,29,0,0,0,1,0,33,30
34,0,1,1,6,1,0,34,0,0,1,5,0,43,40
38,0,0,0,5,0,0,39,0,0,1,1,0,43,41
34,1,0,0,1,0,0,37,0,1,1,5,0,36,44
30,0,0,1,8,0,0,30,0,0,1,3,0,39,34
32,0,0,1,3,0,0,40,0,1,0,4,0,36,45
31,0,0,0,2,0,0,29,1,0,1,6,0,33,37
37,0,0,0,3,0,0,34,0,0,1,4,0,40,39
39,0,0,1,5,0,0,37,0,0,0,5,0,45,42
39,0,0,0,6,0,0,39,0,0,0,4,0,45,43
33,0,0,0,3,0,0,28,0,0,1,4,0,36,33
36,0,0,3,0,0,0,35,0,0,3,1,0,39,39
38,1,1,1,2,1,0,39,1,0,1,1,0,44,42
32,0,0,0,2,0,0,28,0,0,0,2,0,34,30
40,0,0,0,4,0,0,35,0,0,1,10,0,44,46
35,1,0,0,3,0,0,28,0,1,0,2,0,39,31
39,0,0,1,1,0,0,32,0,0,0,0,0,41,32
38,0,0,0,3,0,0,33,0,0,0,1,0,41,34
34,0,0,1,4,0,0,32,0,1,0,7,0,39,40
38,1,0,0,5,0,0,36,0,0,0,2,0,44,38
35,0,0,1,8,0,0,34,0,0,0,1,0,44,35
43,0,0,0,4,1,0,37,0,0,0,5,0,48,42
36,0,1,0,3,0,0,32,0,0,0,3,0,40,35
39,2,0,0,6,1,0,38,0,0,2,4,0,48,44
40,0,0,1,6,0,0,35,0,0,0,2,0,47,37
32,0,0,0,2,0,0,28,0,1,0,6,0,34,35
37,0,1,0,4,0,0,28,0,0,0,2,0,42,30
29,0,0,0,1,0,0,29,0,0,0,5,0,30,34
34,0,0,3,3,0,0,31,0,0,1,2,0,40,34
35,0,0,0,0,0,0,30,1,1,2,1,0,35,35
34,0,0,0,4,0,0,33,0,0,2,6,1,38,42
34,0,0,0,6,0,0,29,0,0,0,4,0,40,33
36,0,1,0,7,0,0,40,0,0,1,3,1,44,45
33,0,0,0,1,0,0,32,0,0,0,6,0,34,38
32,0,0,0,3,0,0,32,1,1,0,1,0,35,35
30,0,0,0,0,0,0,28,0,0,1,1,0,30,30
43,0,0,1,3,0,0,40,0,0,2,3,0,47,45
